'../../data/manuscripts/tei/162.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/139.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/128.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/140.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/110.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/76.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/245.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/221.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/87.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/293.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/108.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/82.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/292.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/182.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/284.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/129.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/287.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/143.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/21.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/175.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/257.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/295.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/71.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/249.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/272.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/123.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/217.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/161.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/121.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/169.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/214.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/209.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/196.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/204.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/89.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/8.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/154.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/238.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/243.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/132.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/53.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/35.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/74.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/109.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/178.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/27.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/206.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/207.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/114.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/14.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/273.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/190.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/255.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/160.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/171.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/149.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/193.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/185.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/191.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/271.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/216.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/28.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/15.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/67.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/148.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/242.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/62.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/199.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/267.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/37.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/229.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/277.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/73.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/84.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/32.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/156.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/152.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/31.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/16.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/264.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/168.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/1.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/258.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/60.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/17.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/137.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/181.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/42.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
'../../data/manuscripts/tei/261.xml'	'Judeo-Arabic Bible Exegesis and Translations in the Firkovitch Manuscript Collections'	'Cataloging data from the ARCHES project re-used and prepared for electronic publication in the project: MAJLIS: The Transformation of Jewish Literature in Arabic in the Islamicate World'
